"ID","LAT_MIN","LAT_MAX","LON_MIN","LON_MAX"
"(15, 8)","-23.5426134","-23.5155964","-46.606534808","-46.579517808000006"
"(15, 9)","-23.5426134","-23.5155964","-46.579507808","-46.552490808"
"(15, 10)","-23.5426134","-23.5155964","-46.552480808","-46.525463808000005"
"(15, 11)","-23.5426134","-23.5155964","-46.525453808","-46.49843680800001"
"(15, 12)","-23.5426134","-23.5155964","-46.498426808000005","-46.471409808000004"
"(15, 13)","-23.5426134","-23.5155964","-46.471399808","-46.44438280800001"
"(15, 14)","-23.5426134","-23.5155964","-46.444372808000004","-46.417355808"
"(15, 15)","-23.5426134","-23.5155964","-46.417345808","-46.39032880800001"
"(15, 16)","-23.5426134","-23.5155964","-46.390318808","-46.363301808"
"(15, 17)","-23.5426134","-23.5155964","-46.363291808","-46.336274808000006"
"(15, 18)","-23.5426134","-23.5155964","-46.336264808","-46.309247808"
"(15, 19)","-23.5426134","-23.5155964","-46.309237808","-46.282220808000005"
"(15, 20)","-23.5426134","-23.5155964","-46.282210808","-46.25519380800001"
"(15, 21)","-23.5426134","-23.5155964","-46.255183808000005","-46.228166808000005"
"(16, 0)","-23.5155864","-23.4885694","-46.822750808","-46.79573380800001"
"(16, 1)","-23.5155864","-23.4885694","-46.795723808000005","-46.768706808000005"
"(16, 2)","-23.5155864","-23.4885694","-46.768696808","-46.74167980800001"
"(16, 3)","-23.5155864","-23.4885694","-46.741669808000005","-46.714652808000004"
"(16, 4)","-23.5155864","-23.4885694","-46.714642808","-46.68762580800001"
"(16, 5)","-23.5155864","-23.4885694","-46.687615808000004","-46.660598808"
"(16, 6)","-23.5155864","-23.4885694","-46.660588808","-46.633571808000006"
"(16, 7)","-23.5155864","-23.4885694","-46.633561808","-46.606544808"
"(16, 8)","-23.5155864","-23.4885694","-46.606534808","-46.579517808000006"
"(16, 9)","-23.5155864","-23.4885694","-46.579507808","-46.552490808"
"(16, 10)","-23.5155864","-23.4885694","-46.552480808","-46.525463808000005"
"(16, 11)","-23.5155864","-23.4885694","-46.525453808","-46.49843680800001"
"(16, 12)","-23.5155864","-23.4885694","-46.498426808000005","-46.471409808000004"
"(16, 13)","-23.5155864","-23.4885694","-46.471399808","-46.44438280800001"
"(16, 14)","-23.5155864","-23.4885694","-46.444372808000004","-46.417355808"
"(16, 15)","-23.5155864","-23.4885694","-46.417345808","-46.39032880800001"
"(16, 16)","-23.5155864","-23.4885694","-46.390318808","-46.363301808"
"(16, 17)","-23.5155864","-23.4885694","-46.363291808","-46.336274808000006"
"(16, 18)","-23.5155864","-23.4885694","-46.336264808","-46.309247808"
"(16, 19)","-23.5155864","-23.4885694","-46.309237808","-46.282220808000005"
"(16, 20)","-23.5155864","-23.4885694","-46.282210808","-46.25519380800001"
"(16, 21)","-23.5155864","-23.4885694","-46.255183808000005","-46.228166808000005"
"(17, 0)","-23.4885594","-23.4615424","-46.822750808","-46.79573380800001"
"(17, 1)","-23.4885594","-23.4615424","-46.795723808000005","-46.768706808000005"
"(17, 2)","-23.4885594","-23.4615424","-46.768696808","-46.74167980800001"
"(17, 3)","-23.4885594","-23.4615424","-46.741669808000005","-46.714652808000004"
"(17, 4)","-23.4885594","-23.4615424","-46.714642808","-46.68762580800001"
"(17, 5)","-23.4885594","-23.4615424","-46.687615808000004","-46.660598808"
"(17, 6)","-23.4885594","-23.4615424","-46.660588808","-46.633571808000006"
"(17, 7)","-23.4885594","-23.4615424","-46.633561808","-46.606544808"
"(17, 8)","-23.4885594","-23.4615424","-46.606534808","-46.579517808000006"
"(17, 9)","-23.4885594","-23.4615424","-46.579507808","-46.552490808"
"(17, 10)","-23.4885594","-23.4615424","-46.552480808","-46.525463808000005"
"(17, 11)","-23.4885594","-23.4615424","-46.525453808","-46.49843680800001"
"(17, 12)","-23.4885594","-23.4615424","-46.498426808000005","-46.471409808000004"
"(17, 13)","-23.4885594","-23.4615424","-46.471399808","-46.44438280800001"
"(17, 14)","-23.4885594","-23.4615424","-46.444372808000004","-46.417355808"
"(17, 15)","-23.4885594","-23.4615424","-46.417345808","-46.39032880800001"
"(17, 16)","-23.4885594","-23.4615424","-46.390318808","-46.363301808"
"(17, 17)","-23.4885594","-23.4615424","-46.363291808","-46.336274808000006"
"(17, 18)","-23.4885594","-23.4615424","-46.336264808","-46.309247808"
"(17, 19)","-23.4885594","-23.4615424","-46.309237808","-46.282220808000005"
"(17, 20)","-23.4885594","-23.4615424","-46.282210808","-46.25519380800001"
"(17, 21)","-23.4885594","-23.4615424","-46.255183808000005","-46.228166808000005"
"(18, 0)","-23.4615324","-23.4345154","-46.822750808","-46.79573380800001"
"(18, 1)","-23.4615324","-23.4345154","-46.795723808000005","-46.768706808000005"
"(18, 2)","-23.4615324","-23.4345154","-46.768696808","-46.74167980800001"
"(18, 3)","-23.4615324","-23.4345154","-46.741669808000005","-46.714652808000004"
"(18, 4)","-23.4615324","-23.4345154","-46.714642808","-46.68762580800001"
"(18, 5)","-23.4615324","-23.4345154","-46.687615808000004","-46.660598808"
"(18, 6)","-23.4615324","-23.4345154","-46.660588808","-46.633571808000006"
"(18, 7)","-23.4615324","-23.4345154","-46.633561808","-46.606544808"
"(18, 8)","-23.4615324","-23.4345154","-46.606534808","-46.579517808000006"
"(18, 9)","-23.4615324","-23.4345154","-46.579507808","-46.552490808"
"(18, 10)","-23.4615324","-23.4345154","-46.552480808","-46.525463808000005"
"(18, 11)","-23.4615324","-23.4345154","-46.525453808","-46.49843680800001"
"(18, 12)","-23.4615324","-23.4345154","-46.498426808000005","-46.471409808000004"
"(18, 13)","-23.4615324","-23.4345154","-46.471399808","-46.44438280800001"
"(18, 14)","-23.4615324","-23.4345154","-46.444372808000004","-46.417355808"
"(18, 15)","-23.4615324","-23.4345154","-46.417345808","-46.39032880800001"
"(18, 16)","-23.4615324","-23.4345154","-46.390318808","-46.363301808"
"(18, 17)","-23.4615324","-23.4345154","-46.363291808","-46.336274808000006"
"(18, 18)","-23.4615324","-23.4345154","-46.336264808","-46.309247808"
"(18, 19)","-23.4615324","-23.4345154","-46.309237808","-46.282220808000005"
"(18, 20)","-23.4615324","-23.4345154","-46.282210808","-46.25519380800001"
"(18, 21)","-23.4615324","-23.4345154","-46.255183808000005","-46.228166808000005"
"(19, 0)","-23.4345054","-23.4074884","-46.822750808","-46.79573380800001"
"(19, 1)","-23.4345054","-23.4074884","-46.795723808000005","-46.768706808000005"
"(19, 2)","-23.4345054","-23.4074884","-46.768696808","-46.74167980800001"
"(19, 3)","-23.4345054","-23.4074884","-46.741669808000005","-46.714652808000004"
"(19, 4)","-23.4345054","-23.4074884","-46.714642808","-46.68762580800001"
"(19, 5)","-23.4345054","-23.4074884","-46.687615808000004","-46.660598808"
"(19, 6)","-23.4345054","-23.4074884","-46.660588808","-46.633571808000006"
"(19, 7)","-23.4345054","-23.4074884","-46.633561808","-46.606544808"
"(19, 8)","-23.4345054","-23.4074884","-46.606534808","-46.579517808000006"
"(19, 9)","-23.4345054","-23.4074884","-46.579507808","-46.552490808"
"(19, 10)","-23.4345054","-23.4074884","-46.552480808","-46.525463808000005"
"(19, 11)","-23.4345054","-23.4074884","-46.525453808","-46.49843680800001"
"(19, 12)","-23.4345054","-23.4074884","-46.498426808000005","-46.471409808000004"
"(19, 13)","-23.4345054","-23.4074884","-46.471399808","-46.44438280800001"
"(19, 14)","-23.4345054","-23.4074884","-46.444372808000004","-46.417355808"
"(19, 15)","-23.4345054","-23.4074884","-46.417345808","-46.39032880800001"
"(19, 16)","-23.4345054","-23.4074884","-46.390318808","-46.363301808"
"(19, 17)","-23.4345054","-23.4074884","-46.363291808","-46.336274808000006"
"(19, 18)","-23.4345054","-23.4074884","-46.336264808","-46.309247808"
"(19, 19)","-23.4345054","-23.4074884","-46.309237808","-46.282220808000005"
"(19, 20)","-23.4345054","-23.4074884","-46.282210808","-46.25519380800001"
"(19, 21)","-23.4345054","-23.4074884","-46.255183808000005","-46.228166808000005"
"(20, 0)","-23.4074784","-23.380461399999998","-46.822750808","-46.79573380800001"
"(20, 1)","-23.4074784","-23.380461399999998","-46.795723808000005","-46.768706808000005"
"(20, 2)","-23.4074784","-23.380461399999998","-46.768696808","-46.74167980800001"
"(20, 3)","-23.4074784","-23.380461399999998","-46.741669808000005","-46.714652808000004"
"(20, 4)","-23.4074784","-23.380461399999998","-46.714642808","-46.68762580800001"
"(20, 5)","-23.4074784","-23.380461399999998","-46.687615808000004","-46.660598808"
"(20, 6)","-23.4074784","-23.380461399999998","-46.660588808","-46.633571808000006"
"(20, 7)","-23.4074784","-23.380461399999998","-46.633561808","-46.606544808"
"(20, 8)","-23.4074784","-23.380461399999998","-46.606534808","-46.579517808000006"
"(20, 9)","-23.4074784","-23.380461399999998","-46.579507808","-46.552490808"
"(20, 10)","-23.4074784","-23.380461399999998","-46.552480808","-46.525463808000005"
"(20, 11)","-23.4074784","-23.380461399999998","-46.525453808","-46.49843680800001"
"(20, 12)","-23.4074784","-23.380461399999998","-46.498426808000005","-46.471409808000004"
"(20, 13)","-23.4074784","-23.380461399999998","-46.471399808","-46.44438280800001"
"(20, 14)","-23.4074784","-23.380461399999998","-46.444372808000004","-46.417355808"
"(20, 15)","-23.4074784","-23.380461399999998","-46.417345808","-46.39032880800001"
"(20, 16)","-23.4074784","-23.380461399999998","-46.390318808","-46.363301808"
"(20, 17)","-23.4074784","-23.380461399999998","-46.363291808","-46.336274808000006"
"(20, 18)","-23.4074784","-23.380461399999998","-46.336264808","-46.309247808"
"(20, 19)","-23.4074784","-23.380461399999998","-46.309237808","-46.282220808000005"
"(20, 20)","-23.4074784","-23.380461399999998","-46.282210808","-46.25519380800001"
"(20, 21)","-23.4074784","-23.380461399999998","-46.255183808000005","-46.228166808000005"
"(21, 0)","-23.3804514","-23.353434399999998","-46.822750808","-46.79573380800001"
"(21, 1)","-23.3804514","-23.353434399999998","-46.795723808000005","-46.768706808000005"
"(21, 2)","-23.3804514","-23.353434399999998","-46.768696808","-46.74167980800001"
"(21, 3)","-23.3804514","-23.353434399999998","-46.741669808000005","-46.714652808000004"
"(21, 4)","-23.3804514","-23.353434399999998","-46.714642808","-46.68762580800001"
"(21, 5)","-23.3804514","-23.353434399999998","-46.687615808000004","-46.660598808"
"(21, 6)","-23.3804514","-23.353434399999998","-46.660588808","-46.633571808000006"
"(21, 7)","-23.3804514","-23.353434399999998","-46.633561808","-46.606544808"
"(21, 8)","-23.3804514","-23.353434399999998","-46.606534808","-46.579517808000006"
"(21, 9)","-23.3804514","-23.353434399999998","-46.579507808","-46.552490808"
"(21, 10)","-23.3804514","-23.353434399999998","-46.552480808","-46.525463808000005"
"(21, 11)","-23.3804514","-23.353434399999998","-46.525453808","-46.49843680800001"
"(21, 12)","-23.3804514","-23.353434399999998","-46.498426808000005","-46.471409808000004"
"(21, 13)","-23.3804514","-23.353434399999998","-46.471399808","-46.44438280800001"
"(21, 14)","-23.3804514","-23.353434399999998","-46.444372808000004","-46.417355808"
"(21, 15)","-23.3804514","-23.353434399999998","-46.417345808","-46.39032880800001"
"(21, 16)","-23.3804514","-23.353434399999998","-46.390318808","-46.363301808"
"(21, 17)","-23.3804514","-23.353434399999998","-46.363291808","-46.336274808000006"
"(21, 18)","-23.3804514","-23.353434399999998","-46.336264808","-46.309247808"
"(21, 19)","-23.3804514","-23.353434399999998","-46.309237808","-46.282220808000005"
"(21, 20)","-23.3804514","-23.353434399999998","-46.282210808","-46.25519380800001"
"(21, 21)","-23.3804514","-23.353434399999998","-46.255183808000005","-46.228166808000005"
"(22, 0)","-23.353424399999998","-23.326407399999997","-46.822750808","-46.79573380800001"
"(22, 1)","-23.353424399999998","-23.326407399999997","-46.795723808000005","-46.768706808000005"
"(22, 2)","-23.353424399999998","-23.326407399999997","-46.768696808","-46.74167980800001"
"(22, 3)","-23.353424399999998","-23.326407399999997","-46.741669808000005","-46.714652808000004"
"(22, 4)","-23.353424399999998","-23.326407399999997","-46.714642808","-46.68762580800001"
"(22, 5)","-23.353424399999998","-23.326407399999997","-46.687615808000004","-46.660598808"
"(22, 6)","-23.353424399999998","-23.326407399999997","-46.660588808","-46.633571808000006"
"(22, 7)","-23.353424399999998","-23.326407399999997","-46.633561808","-46.606544808"
"(22, 8)","-23.353424399999998","-23.326407399999997","-46.606534808","-46.579517808000006"
"(22, 9)","-23.353424399999998","-23.326407399999997","-46.579507808","-46.552490808"
"(22, 10)","-23.353424399999998","-23.326407399999997","-46.552480808","-46.525463808000005"
"(22, 11)","-23.353424399999998","-23.326407399999997","-46.525453808","-46.49843680800001"
"(22, 12)","-23.353424399999998","-23.326407399999997","-46.498426808000005","-46.471409808000004"
"(22, 13)","-23.353424399999998","-23.326407399999997","-46.471399808","-46.44438280800001"
"(22, 14)","-23.353424399999998","-23.326407399999997","-46.444372808000004","-46.417355808"
"(22, 15)","-23.353424399999998","-23.326407399999997","-46.417345808","-46.39032880800001"
"(22, 16)","-23.353424399999998","-23.326407399999997","-46.390318808","-46.363301808"
"(22, 17)","-23.353424399999998","-23.326407399999997","-46.363291808","-46.336274808000006"
"(22, 18)","-23.353424399999998","-23.326407399999997","-46.336264808","-46.309247808"
"(22, 19)","-23.353424399999998","-23.326407399999997","-46.309237808","-46.282220808000005"
"(22, 20)","-23.353424399999998","-23.326407399999997","-46.282210808","-46.25519380800001"
"(22, 21)","-23.353424399999998","-23.326407399999997","-46.255183808000005","-46.228166808000005"
"(23, 0)","-23.326397399999998","-23.299380399999997","-46.822750808","-46.79573380800001"
"(23, 1)","-23.326397399999998","-23.299380399999997","-46.795723808000005","-46.768706808000005"
"(23, 2)","-23.326397399999998","-23.299380399999997","-46.768696808","-46.74167980800001"
"(23, 3)","-23.326397399999998","-23.299380399999997","-46.741669808000005","-46.714652808000004"
"(23, 4)","-23.326397399999998","-23.299380399999997","-46.714642808","-46.68762580800001"
"(23, 5)","-23.326397399999998","-23.299380399999997","-46.687615808000004","-46.660598808"
"(23, 6)","-23.326397399999998","-23.299380399999997","-46.660588808","-46.633571808000006"
"(23, 7)","-23.326397399999998","-23.299380399999997","-46.633561808","-46.606544808"
"(23, 8)","-23.326397399999998","-23.299380399999997","-46.606534808","-46.579517808000006"
"(23, 9)","-23.326397399999998","-23.299380399999997","-46.579507808","-46.552490808"
"(23, 10)","-23.326397399999998","-23.299380399999997","-46.552480808","-46.525463808000005"
"(23, 11)","-23.326397399999998","-23.299380399999997","-46.525453808","-46.49843680800001"
"(23, 12)","-23.326397399999998","-23.299380399999997","-46.498426808000005","-46.471409808000004"
"(23, 13)","-23.326397399999998","-23.299380399999997","-46.471399808","-46.44438280800001"
"(23, 14)","-23.326397399999998","-23.299380399999997","-46.444372808000004","-46.417355808"
"(23, 15)","-23.326397399999998","-23.299380399999997","-46.417345808","-46.39032880800001"
"(23, 16)","-23.326397399999998","-23.299380399999997","-46.390318808","-46.363301808"
"(23, 17)","-23.326397399999998","-23.299380399999997","-46.363291808","-46.336274808000006"
"(23, 18)","-23.326397399999998","-23.299380399999997","-46.336264808","-46.309247808"
"(23, 19)","-23.326397399999998","-23.299380399999997","-46.309237808","-46.282220808000005"
"(23, 20)","-23.326397399999998","-23.299380399999997","-46.282210808","-46.25519380800001"
"(23, 21)","-23.326397399999998","-23.299380399999997","-46.255183808000005","-46.228166808000005"
